# Acquisizione Analog Discovery 2 - Lunga durata
# time	ch1	ch2
-4.003000000000000447e-01	-3.027900464052534716e-03	-2.815850949741187555e-03
-4.002000000000000002e-01	-4.721097801150971572e-03	-2.476983834333360088e-03
-4.001000000000000112e-01	-3.366539931472222261e-03	-2.138116718925532622e-03
-4.000000000000000222e-01	-3.705179398891909372e-03	-4.171319411372498287e-03
-3.999000000000000332e-01	-5.059737268570658683e-03	-3.493585180556842487e-03
-3.998000000000000442e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.996999999999999997e-01	-3.366539931472222261e-03	-3.154718065149015021e-03
-3.996000000000000107e-01	-4.043818866311596483e-03	-3.154718065149015021e-03
-3.995000000000000218e-01	-3.705179398891909372e-03	-2.815850949741187555e-03
-3.994000000000000328e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.993000000000000438e-01	-8.446131942767533263e-03	-3.832452295964670387e-03
-3.991999999999999993e-01	-3.027900464052534716e-03	-4.510186526780325320e-03
-3.991000000000000103e-01	-5.059737268570658683e-03	-2.138116718925532622e-03
-3.990000000000000213e-01	-4.382458333731284461e-03	-4.849053642188153219e-03
-3.989000000000000323e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.988000000000000433e-01	-4.043818866311596483e-03	-3.493585180556842487e-03
-3.986999999999999988e-01	-5.398376735990346661e-03	-2.138116718925532622e-03
-3.986000000000000099e-01	-4.382458333731284461e-03	-4.510186526780325320e-03
-3.985000000000000209e-01	-4.721097801150971572e-03	-5.187920757595980252e-03
-3.984000000000000319e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.983000000000000429e-01	-2.350621529213160060e-03	-2.815850949741187555e-03
-3.981999999999999984e-01	-5.059737268570658683e-03	-1.121515372702049790e-03
-3.981000000000000094e-01	-5.059737268570658683e-03	-3.493585180556842487e-03
-3.980000000000000204e-01	-4.382458333731284461e-03	-1.799249603517704722e-03
-3.979000000000000314e-01	-5.398376735990346661e-03	-4.171319411372498287e-03
-3.978000000000000425e-01	-3.705179398891909372e-03	-2.138116718925532622e-03
-3.976999999999999980e-01	-3.366539931472222261e-03	-3.493585180556842487e-03
-3.976000000000000090e-01	-7.430213540508471062e-03	-3.832452295964670387e-03
-3.975000000000000200e-01	-2.689260996632847171e-03	-2.815850949741187555e-03
-3.974000000000000310e-01	-2.350621529213160060e-03	-2.815850949741187555e-03
-3.973000000000000420e-01	-6.752934605669095973e-03	-1.799249603517704722e-03
-3.971999999999999975e-01	-3.366539931472222261e-03	-3.493585180556842487e-03
-3.971000000000000085e-01	-4.043818866311596483e-03	-3.493585180556842487e-03
-3.970000000000000195e-01	-4.043818866311596483e-03	-2.815850949741187555e-03
-3.969000000000000306e-01	-2.689260996632847171e-03	-1.799249603517704722e-03
-3.968000000000000416e-01	-4.382458333731284461e-03	-3.154718065149015021e-03
-3.966999999999999971e-01	-5.398376735990346661e-03	-2.815850949741187555e-03
-3.966000000000000081e-01	-2.011982061793472516e-03	-4.171319411372498287e-03
-3.965000000000000191e-01	-6.574241921147229873e-04	-3.832452295964670387e-03
-3.964000000000000301e-01	-4.043818866311596483e-03	-1.799249603517704722e-03
-3.963000000000000411e-01	-7.430213540508471062e-03	-3.154718065149015021e-03
-3.961999999999999966e-01	-3.366539931472222261e-03	-3.154718065149015021e-03
-3.961000000000000076e-01	-3.705179398891909372e-03	-3.493585180556842487e-03
-3.960000000000000187e-01	-3.027900464052534716e-03	-4.171319411372498287e-03
-3.959000000000000297e-01	-2.011982061793472516e-03	-3.832452295964670387e-03
-3.958000000000000407e-01	-4.382458333731284461e-03	-2.815850949741187555e-03
-3.956999999999999962e-01	-3.705179398891909372e-03	-2.138116718925532622e-03
-3.956000000000000072e-01	-4.043818866311596483e-03	-4.171319411372498287e-03
-3.955000000000000182e-01	-2.011982061793472516e-03	-3.832452295964670387e-03
-3.954000000000000292e-01	-4.043818866311596483e-03	-2.815850949741187555e-03
-3.953000000000000402e-01	-3.366539931472222261e-03	-3.493585180556842487e-03
-3.951999999999999957e-01	-6.075655670829720884e-03	-2.476983834333360088e-03
-3.951000000000000068e-01	-4.043818866311596483e-03	-3.154718065149015021e-03
-3.950000000000000178e-01	-3.027900464052534716e-03	-5.187920757595980252e-03
-3.949000000000000288e-01	-4.721097801150971572e-03	-2.476983834333360088e-03
-3.948000000000000398e-01	-2.011982061793472516e-03	-2.138116718925532622e-03
-3.946999999999999953e-01	-5.059737268570658683e-03	-2.138116718925532622e-03
-3.946000000000000063e-01	-4.382458333731284461e-03	-3.154718065149015021e-03
-3.945000000000000173e-01	-4.382458333731284461e-03	-2.138116718925532622e-03
-3.944000000000000283e-01	-2.689260996632847171e-03	-2.815850949741187555e-03
-3.943000000000000393e-01	-1.673342594373785188e-03	-1.049140264785669574e-04
-3.941999999999999948e-01	-2.689260996632847171e-03	-4.171319411372498287e-03
-3.941000000000000059e-01	-5.398376735990346661e-03	-2.815850949741187555e-03
-3.940000000000000169e-01	-3.366539931472222261e-03	-2.815850949741187555e-03
-3.939000000000000279e-01	-1.334703126954097860e-03	-4.510186526780325320e-03
-3.938000000000000389e-01	-4.382458333731284461e-03	-3.154718065149015021e-03
-3.936999999999999944e-01	-4.382458333731284461e-03	-2.138116718925532622e-03
-3.936000000000000054e-01	-3.705179398891909372e-03	-2.476983834333360088e-03
-3.935000000000000164e-01	-4.043818866311596483e-03	-2.138116718925532622e-03
-3.934000000000000274e-01	-5.059737268570658683e-03	-2.476983834333360088e-03
-3.933000000000000385e-01	-4.382458333731284461e-03	-3.832452295964670387e-03
-3.931999999999999940e-01	-6.574241921147229873e-04	-4.849053642188153219e-03
-3.931000000000000050e-01	-4.721097801150971572e-03	-3.493585180556842487e-03
-3.930000000000000160e-01	-4.721097801150971572e-03	-4.171319411372498287e-03
-3.929000000000000270e-01	-4.382458333731284461e-03	-1.460382488109877256e-03
-3.928000000000000380e-01	-4.043818866311596483e-03	-3.493585180556842487e-03
-3.926999999999999935e-01	-3.027900464052534716e-03	-3.154718065149015021e-03
-3.926000000000000045e-01	-5.398376735990346661e-03	-2.476983834333360088e-03
-3.925000000000000155e-01	-9.960636595344103152e-04	-3.493585180556842487e-03
-3.924000000000000266e-01	-4.043818866311596483e-03	-3.154718065149015021e-03
-3.923000000000000376e-01	-4.721097801150971572e-03	-3.154718065149015021e-03
-3.921999999999999931e-01	-3.705179398891909372e-03	-3.493585180556842487e-03
-3.921000000000000041e-01	-2.689260996632847171e-03	-2.476983834333360088e-03
-3.920000000000000151e-01	-3.366539931472222261e-03	-4.171319411372498287e-03
-3.919000000000000261e-01	-5.737016203410033773e-03	-2.815850949741187555e-03
-3.918000000000000371e-01	-3.366539931472222261e-03	-3.154718065149015021e-03
-3.916999999999999926e-01	-2.011982061793472516e-03	-3.154718065149015021e-03
-3.916000000000000036e-01	-2.011982061793472516e-03	-2.138116718925532622e-03
-3.915000000000000147e-01	-4.382458333731284461e-03	-2.815850949741187555e-03
-3.914000000000000257e-01	-4.382458333731284461e-03	-3.493585180556842487e-03
-3.913000000000000367e-01	-2.350621529213160060e-03	-2.138116718925532622e-03
-3.911999999999999922e-01	-4.043818866311596483e-03	-2.138116718925532622e-03
-3.911000000000000032e-01	-1.334703126954097860e-03	-4.171319411372498287e-03
-3.910000000000000142e-01	-5.059737268570658683e-03	-1.799249603517704722e-03
-3.909000000000000252e-01	-3.027900464052534716e-03	-3.154718065149015021e-03
-3.908000000000000362e-01	-2.350621529213160060e-03	-3.493585180556842487e-03
-3.906999999999999917e-01	-9.960636595344103152e-04	-3.832452295964670387e-03
-3.906000000000000028e-01	-9.960636595344103152e-04	-4.171319411372498287e-03
-3.905000000000000138e-01	-2.350621529213160060e-03	-3.154718065149015021e-03
-3.904000000000000248e-01	-3.705179398891909372e-03	-3.832452295964670387e-03
-3.903000000000000358e-01	-3.366539931472222261e-03	-4.849053642188153219e-03
-3.901999999999999913e-01	-1.673342594373785188e-03	-2.476983834333360088e-03
-3.901000000000000023e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.900000000000000133e-01	-5.398376735990346661e-03	-3.154718065149015021e-03
-3.899000000000000243e-01	-3.187847246950356594e-04	-2.138116718925532622e-03
-3.898000000000000353e-01	-2.689260996632847171e-03	-4.510186526780325320e-03
-3.897000000000000464e-01	-1.673342594373785188e-03	-2.476983834333360088e-03
-3.896000000000000019e-01	-1.334703126954097860e-03	-3.832452295964670387e-03
-3.895000000000000129e-01	-4.043818866311596483e-03	-3.493585180556842487e-03
-3.894000000000000239e-01	-3.705179398891909372e-03	-4.171319411372498287e-03
-3.893000000000000349e-01	-3.027900464052534716e-03	-3.832452295964670387e-03
-3.892000000000000459e-01	-2.689260996632847171e-03	-3.832452295964670387e-03
-3.891000000000000014e-01	-2.689260996632847171e-03	-4.171319411372498287e-03
-3.890000000000000124e-01	-3.027900464052534716e-03	-3.493585180556842487e-03
-3.889000000000000234e-01	-2.689260996632847171e-03	-2.815850949741187555e-03
-3.888000000000000345e-01	-3.705179398891909372e-03	-2.476983834333360088e-03
-3.887000000000000455e-01	-6.574241921147229873e-04	-4.171319411372498287e-03
-3.886000000000000010e-01	-2.350621529213160060e-03	-1.121515372702049790e-03
-3.885000000000000120e-01	-2.689260996632847171e-03	-4.171319411372498287e-03
-3.884000000000000230e-01	-3.705179398891909372e-03	-3.154718065149015021e-03
-3.883000000000000340e-01	-1.673342594373785188e-03	-4.171319411372498287e-03
-3.882000000000000450e-01	-2.011982061793472516e-03	-3.493585180556842487e-03
-3.881000000000000005e-01	-2.689260996632847171e-03	-3.154718065149015021e-03
-3.880000000000000115e-01	-5.059737268570658683e-03	-3.154718065149015021e-03
-3.879000000000000226e-01	-4.721097801150971572e-03	-3.154718065149015021e-03
-3.878000000000000336e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.877000000000000446e-01	-3.027900464052534716e-03	-2.815850949741187555e-03
-3.876000000000000001e-01	-4.382458333731284461e-03	-3.493585180556842487e-03
-3.875000000000000111e-01	-2.689260996632847171e-03	-2.138116718925532622e-03
-3.874000000000000221e-01	-3.705179398891909372e-03	-4.171319411372498287e-03
-3.873000000000000331e-01	-2.689260996632847171e-03	-2.815850949741187555e-03
-3.872000000000000441e-01	-2.011982061793472516e-03	-3.493585180556842487e-03
-3.870999999999999996e-01	-4.043818866311596483e-03	-4.510186526780325320e-03
-3.870000000000000107e-01	-2.689260996632847171e-03	-4.510186526780325320e-03
-3.869000000000000217e-01	-4.043818866311596483e-03	-2.815850949741187555e-03
-3.868000000000000327e-01	-5.398376735990346661e-03	-3.832452295964670387e-03
-3.867000000000000437e-01	-5.059737268570658683e-03	-3.493585180556842487e-03
-3.865999999999999992e-01	-2.011982061793472516e-03	-4.510186526780325320e-03
-3.865000000000000102e-01	-5.737016203410033773e-03	-5.526787873003808152e-03
-3.864000000000000212e-01	-3.366539931472222261e-03	-4.510186526780325320e-03
-3.863000000000000322e-01	-3.027900464052534716e-03	-4.849053642188153219e-03
-3.862000000000000433e-01	-4.721097801150971572e-03	-2.138116718925532622e-03
-3.860999999999999988e-01	-3.027900464052534716e-03	-4.171319411372498287e-03
-3.860000000000000098e-01	-4.043818866311596483e-03	-5.187920757595980252e-03
-3.859000000000000208e-01	-3.366539931472222261e-03	-4.849053642188153219e-03
-3.858000000000000318e-01	-4.382458333731284461e-03	-3.832452295964670387e-03
-3.857000000000000428e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.855999999999999983e-01	-4.382458333731284461e-03	-5.187920757595980252e-03
-3.855000000000000093e-01	-2.689260996632847171e-03	-3.154718065149015021e-03
-3.854000000000000203e-01	-3.027900464052534716e-03	-4.171319411372498287e-03
-3.853000000000000314e-01	-9.960636595344103152e-04	-4.510186526780325320e-03
-3.852000000000000424e-01	-3.366539931472222261e-03	-3.832452295964670387e-03
-3.850999999999999979e-01	-4.043818866311596483e-03	-4.849053642188153219e-03
-3.850000000000000089e-01	-2.011982061793472516e-03	-4.849053642188153219e-03
-3.849000000000000199e-01	-2.011982061793472516e-03	-3.154718065149015021e-03
-3.848000000000000309e-01	-5.059737268570658683e-03	-3.832452295964670387e-03
-3.847000000000000419e-01	-3.705179398891909372e-03	-4.171319411372498287e-03
-3.845999999999999974e-01	-3.705179398891909372e-03	-3.493585180556842487e-03
-3.845000000000000084e-01	-5.398376735990346661e-03	-4.849053642188153219e-03
-3.844000000000000195e-01	-3.366539931472222261e-03	-4.510186526780325320e-03
-3.843000000000000305e-01	-5.059737268570658683e-03	-2.138116718925532622e-03
-3.842000000000000415e-01	-3.366539931472222261e-03	-5.526787873003808152e-03
-3.840999999999999970e-01	-3.027900464052534716e-03	-4.171319411372498287e-03
-3.840000000000000080e-01	-5.398376735990346661e-03	-3.493585180556842487e-03
-3.839000000000000190e-01	-4.721097801150971572e-03	-3.493585180556842487e-03
-3.838000000000000300e-01	-2.689260996632847171e-03	-3.493585180556842487e-03
-3.837000000000000410e-01	-3.027900464052534716e-03	-3.832452295964670387e-03
-3.835999999999999965e-01	-2.350621529213160060e-03	-5.526787873003808152e-03
-3.835000000000000075e-01	-1.673342594373785188e-03	-4.510186526780325320e-03
-3.834000000000000186e-01	-1.673342594373785188e-03	-4.510186526780325320e-03
-3.833000000000000296e-01	-6.075655670829720884e-03	-4.510186526780325320e-03
-3.832000000000000406e-01	-3.705179398891909372e-03	-3.154718065149015021e-03
-3.830999999999999961e-01	-3.027900464052534716e-03	-2.815850949741187555e-03
-3.830000000000000071e-01	-4.382458333731284461e-03	-4.171319411372498287e-03
-3.829000000000000181e-01	-5.398376735990346661e-03	-3.493585180556842487e-03
-3.828000000000000291e-01	-4.382458333731284461e-03	-4.510186526780325320e-03
-3.827000000000000401e-01	-3.705179398891909372e-03	-3.832452295964670387e-03
-3.825999999999999956e-01	-3.027900464052534716e-03	-4.849053642188153219e-03
-3.825000000000000067e-01	-4.721097801150971572e-03	-2.815850949741187555e-03
-3.824000000000000177e-01	-4.043818866311596483e-03	-3.154718065149015021e-03
-3.823000000000000287e-01	-2.350621529213160060e-03	-2.138116718925532622e-03
-3.822000000000000397e-01	-4.382458333731284461e-03	-3.832452295964670387e-03
-3.820999999999999952e-01	-3.705179398891909372e-03	-4.849053642188153219e-03
-3.820000000000000062e-01	-6.574241921147229873e-04	-3.493585180556842487e-03
-3.819000000000000172e-01	-4.043818866311596483e-03	-2.476983834333360088e-03
-3.818000000000000282e-01	-6.414295138249408862e-03	-3.832452295964670387e-03
-3.817000000000000393e-01	-4.721097801150971572e-03	-4.510186526780325320e-03
-3.815999999999999948e-01	-5.059737268570658683e-03	-4.171319411372498287e-03
-3.815000000000000058e-01	-5.059737268570658683e-03	-2.815850949741187555e-03
-3.814000000000000168e-01	-4.382458333731284461e-03	-3.154718065149015021e-03
-3.813000000000000278e-01	-4.721097801150971572e-03	-4.171319411372498287e-03
-3.812000000000000388e-01	-6.075655670829720884e-03	-2.815850949741187555e-03
-3.810999999999999943e-01	-2.011982061793472516e-03	-2.815850949741187555e-03
-3.810000000000000053e-01	-3.027900464052534716e-03	-4.171319411372498287e-03
-3.809000000000000163e-01	-2.350621529213160060e-03	-4.510186526780325320e-03
-3.808000000000000274e-01	-4.721097801150971572e-03	-3.832452295964670387e-03
-3.807000000000000384e-01	-4.382458333731284461e-03	-2.815850949741187555e-03
-3.805999999999999939e-01	-4.043818866311596483e-03	-3.493585180556842487e-03
-3.805000000000000049e-01	-6.414295138249408862e-03	-4.849053642188153219e-03
-3.804000000000000159e-01	-5.398376735990346661e-03	-4.510186526780325320e-03
-3.803000000000000269e-01	-4.043818866311596483e-03	-3.154718065149015021e-03
-3.802000000000000379e-01	-4.043818866311596483e-03	-2.138116718925532622e-03
-3.800999999999999934e-01	-5.059737268570658683e-03	-2.815850949741187555e-03
-3.800000000000000044e-01	-2.350621529213160060e-03	-4.849053642188153219e-03
-3.799000000000000155e-01	-5.398376735990346661e-03	-3.493585180556842487e-03
-3.798000000000000265e-01	-6.075655670829720884e-03	-4.171319411372498287e-03
-3.797000000000000375e-01	-2.689260996632847171e-03	-2.476983834333360088e-03
-3.795999999999999930e-01	-4.721097801150971572e-03	-5.865654988411636052e-03
-3.795000000000000040e-01	-5.059737268570658683e-03	-3.832452295964670387e-03
-3.794000000000000150e-01	-5.059737268570658683e-03	-3.832452295964670387e-03
-3.793000000000000260e-01	-5.059737268570658683e-03	-4.510186526780325320e-03
-3.792000000000000370e-01	-6.574241921147229873e-04	-4.849053642188153219e-03
-3.790999999999999925e-01	-1.673342594373785188e-03	-3.832452295964670387e-03
-3.790000000000000036e-01	-2.689260996632847171e-03	-3.493585180556842487e-03
-3.789000000000000146e-01	-6.574241921147229873e-04	-5.187920757595980252e-03
-3.788000000000000256e-01	-5.737016203410033773e-03	-3.493585180556842487e-03
-3.787000000000000366e-01	-3.705179398891909372e-03	-3.493585180556842487e-03
-3.785999999999999921e-01	-3.705179398891909372e-03	-3.493585180556842487e-03
-3.785000000000000031e-01	-2.350621529213160060e-03	-5.865654988411636052e-03
-3.784000000000000141e-01	-5.398376735990346661e-03	-3.493585180556842487e-03
-3.783000000000000251e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.782000000000000361e-01	-3.027900464052534716e-03	-3.154718065149015021e-03
-3.780999999999999917e-01	-4.043818866311596483e-03	-5.187920757595980252e-03
-3.780000000000000027e-01	-2.689260996632847171e-03	-5.865654988411636052e-03
-3.779000000000000137e-01	-9.960636595344103152e-04	-5.187920757595980252e-03
-3.778000000000000247e-01	-4.382458333731284461e-03	-4.171319411372498287e-03
-3.777000000000000357e-01	-6.075655670829720884e-03	-3.832452295964670387e-03
-3.775999999999999912e-01	-4.382458333731284461e-03	-2.476983834333360088e-03
-3.775000000000000022e-01	-3.027900464052534716e-03	-3.154718065149015021e-03
-3.774000000000000132e-01	-6.414295138249408862e-03	-2.476983834333360088e-03
-3.773000000000000242e-01	-3.705179398891909372e-03	-3.154718065149015021e-03
-3.772000000000000353e-01	-4.721097801150971572e-03	-3.493585180556842487e-03
-3.770999999999999908e-01	-4.721097801150971572e-03	-2.138116718925532622e-03
-3.770000000000000018e-01	-1.334703126954097860e-03	-2.815850949741187555e-03
-3.769000000000000128e-01	-3.366539931472222261e-03	-2.476983834333360088e-03
-3.768000000000000238e-01	-4.721097801150971572e-03	-2.815850949741187555e-03
-3.767000000000000348e-01	-6.752934605669095973e-03	-1.460382488109877256e-03
-3.765999999999999903e-01	-3.705179398891909372e-03	-2.138116718925532622e-03
-3.765000000000000013e-01	-4.043818866311596483e-03	-2.138116718925532622e-03
-3.764000000000000123e-01	-4.382458333731284461e-03	-2.815850949741187555e-03
-3.763000000000000234e-01	-1.673342594373785188e-03	-3.154718065149015021e-03
-3.762000000000000344e-01	-6.414295138249408862e-03	-2.815850949741187555e-03
-3.761000000000000454e-01	-4.382458333731284461e-03	-4.171319411372498287e-03
-3.760000000000000009e-01	-4.382458333731284461e-03	-1.460382488109877256e-03
-3.759000000000000119e-01	-9.960636595344103152e-04	-2.815850949741187555e-03
-3.758000000000000229e-01	-3.366539931472222261e-03	-2.815850949741187555e-03
-3.757000000000000339e-01	-6.075655670829720884e-03	-2.815850949741187555e-03
-3.756000000000000449e-01	-4.382458333731284461e-03	-4.171319411372498287e-03
-3.755000000000000004e-01	-3.705179398891909372e-03	-2.815850949741187555e-03
-3.754000000000000115e-01	-5.398376735990346661e-03	-3.832452295964670387e-03
-3.753000000000000225e-01	-4.382458333731284461e-03	-2.476983834333360088e-03
-3.752000000000000335e-01	-5.059737268570658683e-03	-2.815850949741187555e-03
-3.751000000000000445e-01	-4.043818866311596483e-03	-2.138116718925532622e-03
-3.750000000000000000e-01	-3.705179398891909372e-03	-1.121515372702049790e-03
-3.749000000000000110e-01	-6.075655670829720884e-03	-1.799249603517704722e-03
-3.748000000000000220e-01	-3.027900464052534716e-03	-3.493585180556842487e-03
-3.747000000000000330e-01	-5.059737268570658683e-03	-1.460382488109877256e-03
-3.746000000000000441e-01	-4.382458333731284461e-03	-2.476983834333360088e-03
-3.744999999999999996e-01	-4.382458333731284461e-03	-2.138116718925532622e-03
-3.744000000000000106e-01	-1.673342594373785188e-03	-4.510186526780325320e-03
-3.743000000000000216e-01	-4.721097801150971572e-03	-1.460382488109877256e-03
-3.742000000000000326e-01	-3.705179398891909372e-03	-2.815850949741187555e-03
-3.741000000000000436e-01	-5.398376735990346661e-03	-7.826482572942221067e-04
-3.739999999999999991e-01	-2.350621529213160060e-03	-2.138116718925532622e-03
-3.739000000000000101e-01	-4.043818866311596483e-03	-3.493585180556842487e-03
-3.738000000000000211e-01	-6.752934605669095973e-03	-3.832452295964670387e-03
-3.737000000000000322e-01	-3.366539931472222261e-03	-3.832452295964670387e-03
-3.736000000000000432e-01	-4.721097801150971572e-03	-2.138116718925532622e-03
-3.734999999999999987e-01	-2.350621529213160060e-03	-1.799249603517704722e-03
-3.734000000000000097e-01	-3.366539931472222261e-03	-2.815850949741187555e-03
-3.733000000000000207e-01	-4.382458333731284461e-03	-1.799249603517704722e-03
-3.732000000000000317e-01	-5.059737268570658683e-03	-2.815850949741187555e-03
-3.731000000000000427e-01	-3.705179398891909372e-03	-3.493585180556842487e-03
-3.729999999999999982e-01	-3.705179398891909372e-03	-2.138116718925532622e-03
-3.729000000000000092e-01	-9.960636595344103152e-04	-3.154718065149015021e-03
-3.728000000000000203e-01	-2.689260996632847171e-03	-2.476983834333360088e-03
-3.727000000000000313e-01	-4.721097801150971572e-03	-1.799249603517704722e-03
-3.726000000000000423e-01	-4.043818866311596483e-03	-4.510186526780325320e-03
-3.724999999999999978e-01	-4.382458333731284461e-03	-5.187920757595980252e-03
-3.724000000000000088e-01	-4.382458333731284461e-03	-3.832452295964670387e-03
-3.723000000000000198e-01	-4.043818866311596483e-03	-2.815850949741187555e-03
-3.722000000000000308e-01	-4.043818866311596483e-03	-2.476983834333360088e-03
-3.721000000000000418e-01	-2.350621529213160060e-03	-4.171319411372498287e-03
-3.719999999999999973e-01	-3.027900464052534716e-03	-3.832452295964670387e-03
-3.719000000000000083e-01	-4.382458333731284461e-03	-2.476983834333360088e-03
-3.718000000000000194e-01	-3.705179398891909372e-03	-4.510186526780325320e-03
-3.717000000000000304e-01	-2.689260996632847171e-03	-4.171319411372498287e-03
-3.716000000000000414e-01	-1.334703126954097860e-03	-2.815850949741187555e-03
-3.714999999999999969e-01	-3.366539931472222261e-03	-3.832452295964670387e-03
-3.714000000000000079e-01	-4.721097801150971572e-03	-4.171319411372498287e-03
-3.713000000000000189e-01	-5.737016203410033773e-03	-3.154718065149015021e-03
-3.712000000000000299e-01	-3.705179398891909372e-03	-2.476983834333360088e-03
-3.711000000000000409e-01	-3.366539931472222261e-03	-2.138116718925532622e-03
-3.709999999999999964e-01	-4.721097801150971572e-03	-2.476983834333360088e-03
-3.709000000000000075e-01	-3.366539931472222261e-03	-4.171319411372498287e-03
-3.708000000000000185e-01	-3.705179398891909372e-03	-3.154718065149015021e-03
-3.707000000000000295e-01	-2.350621529213160060e-03	-2.815850949741187555e-03
-3.706000000000000405e-01	-6.075655670829720884e-03	-4.171319411372498287e-03
-3.704999999999999960e-01	-3.027900464052534716e-03	-5.187920757595980252e-03
-3.704000000000000070e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.703000000000000180e-01	-5.059737268570658683e-03	-4.849053642188153219e-03
-3.702000000000000290e-01	-3.027900464052534716e-03	-2.476983834333360088e-03
-3.701000000000000401e-01	-3.705179398891909372e-03	-3.493585180556842487e-03
-3.699999999999999956e-01	-4.043818866311596483e-03	-3.154718065149015021e-03
-3.699000000000000066e-01	-4.382458333731284461e-03	-2.476983834333360088e-03
-3.698000000000000176e-01	-2.689260996632847171e-03	-4.510186526780325320e-03
-3.697000000000000286e-01	-3.366539931472222261e-03	-2.476983834333360088e-03
-3.696000000000000396e-01	-4.043818866311596483e-03	-2.476983834333360088e-03
-3.694999999999999951e-01	-3.027900464052534716e-03	-4.510186526780325320e-03
-3.694000000000000061e-01	-1.334703126954097860e-03	-4.510186526780325320e-03
-3.693000000000000171e-01	-3.366539931472222261e-03	-2.476983834333360088e-03
-3.692000000000000282e-01	-2.011982061793472516e-03	-3.154718065149015021e-03
-3.691000000000000392e-01	-3.027900464052534716e-03	-2.138116718925532622e-03
-3.689999999999999947e-01	-3.366539931472222261e-03	-3.493585180556842487e-03
-3.689000000000000057e-01	-2.689260996632847171e-03	-4.171319411372498287e-03
-3.688000000000000167e-01	-4.721097801150971572e-03	-3.832452295964670387e-03
-3.687000000000000277e-01	-5.398376735990346661e-03	-2.815850949741187555e-03
-3.686000000000000387e-01	-3.705179398891909372e-03	-2.815850949741187555e-03
-3.684999999999999942e-01	-4.043818866311596483e-03	-3.493585180556842487e-03
-3.684000000000000052e-01	-5.059737268570658683e-03	-5.187920757595980252e-03
-3.683000000000000163e-01	-1.673342594373785188e-03	-3.154718065149015021e-03
-3.682000000000000273e-01	-4.043818866311596483e-03	-3.154718065149015021e-03
-3.681000000000000383e-01	-3.705179398891909372e-03	-1.121515372702049790e-03
-3.679999999999999938e-01	-5.059737268570658683e-03	-4.510186526780325320e-03
-3.679000000000000048e-01	-2.689260996632847171e-03	-3.493585180556842487e-03
-3.678000000000000158e-01	-2.350621529213160060e-03	-2.815850949741187555e-03
-3.677000000000000268e-01	-3.366539931472222261e-03	-2.815850949741187555e-03
-3.676000000000000378e-01	-1.673342594373785188e-03	-2.476983834333360088e-03
-3.674999999999999933e-01	-4.382458333731284461e-03	-4.171319411372498287e-03
-3.674000000000000044e-01	-2.350621529213160060e-03	-3.493585180556842487e-03
-3.673000000000000154e-01	-2.011982061793472516e-03	-4.510186526780325320e-03
-3.672000000000000264e-01	-1.673342594373785188e-03	-4.171319411372498287e-03
-3.671000000000000374e-01	-5.737016203410033773e-03	-4.171319411372498287e-03
-3.669999999999999929e-01	-3.027900464052534716e-03	-5.187920757595980252e-03
-3.669000000000000039e-01	-5.398376735990346661e-03	-4.171319411372498287e-03
-3.668000000000000149e-01	-4.382458333731284461e-03	-4.510186526780325320e-03
-3.667000000000000259e-01	-4.043818866311596483e-03	-3.832452295964670387e-03
-3.666000000000000369e-01	-3.366539931472222261e-03	-3.832452295964670387e-03
-3.664999999999999925e-01	-3.705179398891909372e-03	-4.171319411372498287e-03
-3.664000000000000035e-01	-3.187847246950356594e-04	-4.510186526780325320e-03
-3.663000000000000145e-01	-5.398376735990346661e-03	-2.476983834333360088e-03
-3.662000000000000255e-01	-2.689260996632847171e-03	-3.493585180556842487e-03
-3.661000000000000365e-01	-3.705179398891909372e-03	-5.526787873003808152e-03
-3.659999999999999920e-01	-3.187847246950356594e-04	-4.510186526780325320e-03
-3.659000000000000030e-01	-3.027900464052534716e-03	-4.510186526780325320e-03
-3.658000000000000140e-01	-4.721097801150971572e-03	-4.171319411372498287e-03
-3.657000000000000250e-01	-3.027900464052534716e-03	-4.849053642188153219e-03
-3.656000000000000361e-01	-4.382458333731284461e-03	-4.171319411372498287e-03
-3.654999999999999916e-01	-2.350621529213160060e-03	-3.493585180556842487e-03
-3.654000000000000026e-01	-3.366539931472222261e-03	-3.832452295964670387e-03
-3.653000000000000136e-01	-3.366539931472222261e-03	-2.476983834333360088e-03
-3.652000000000000246e-01	-5.059737268570658683e-03	-3.154718065149015021e-03
-3.651000000000000356e-01	-2.350621529213160060e-03	-4.171319411372498287e-03
-3.649999999999999911e-01	-3.366539931472222261e-03	-3.493585180556842487e-03
-3.649000000000000021e-01	-6.752934605669095973e-03	-4.171319411372498287e-03
-3.648000000000000131e-01	-5.737016203410033773e-03	-3.832452295964670387e-03
-3.647000000000000242e-01	-4.721097801150971572e-03	-3.154718065149015021e-03
-3.646000000000000352e-01	-4.043818866311596483e-03	-3.154718065149015021e-03
